,subj1,subj2,vID,language_cor
2044,5.0,6.0,5.0,1.2135835914801052
2045,5.0,6.0,6.0,0.6427268509739705
2046,5.0,6.0,7.0,0.7307624686320503
2047,5.0,6.0,8.0,0.8209713767965302
2048,5.0,6.0,9.0,0.7193342840566617
2049,5.0,6.0,10.0,0.7467213999542703
2050,5.0,6.0,11.0,0.7304036944716735
2051,5.0,6.0,12.0,0.7624266358184819
2052,5.0,7.0,1.0,0.8722653353297638
2053,5.0,7.0,2.0,0.7658626072906755
2054,5.0,7.0,3.0,0.6803859927284851
2055,5.0,7.0,4.0,0.8469817044980303
2056,5.0,7.0,5.0,0.6575625318176079
2057,5.0,7.0,6.0,0.6734322444663493
2058,5.0,7.0,7.0,0.7225213086027118
2059,5.0,7.0,8.0,0.9488370811054548
2060,5.0,7.0,9.0,0.7598718772501781
2061,5.0,7.0,10.0,0.8583948354407862
2062,5.0,7.0,11.0,0.8364079937547912
2063,5.0,7.0,12.0,0.7712460462110153
2064,5.0,8.0,1.0,0.942620870452101
2065,5.0,8.0,2.0,0.9916002097852196
2066,5.0,8.0,3.0,0.9206360509671447
2067,5.0,8.0,4.0,1.215825379553378
2068,5.0,8.0,5.0,0.7864800979914298
2069,5.0,8.0,6.0,0.9835040600168444
2070,5.0,8.0,7.0,1.1299804858319562
2071,5.0,8.0,8.0,0.7828023217900553
2072,5.0,8.0,9.0,0.7586269548608451
2073,5.0,8.0,10.0,0.9062443766946213
2074,5.0,8.0,11.0,0.9239588708084907
2075,5.0,8.0,12.0,1.1580322694506568
2076,5.0,9.0,1.0,0.8610999233122061
2077,5.0,9.0,2.0,0.6635083889288775
2078,5.0,9.0,3.0,0.6395537316040695
2079,5.0,9.0,4.0,0.743374694010643
2080,5.0,9.0,5.0,0.6864849643548021
2081,5.0,9.0,6.0,0.8806377824621155
2082,5.0,9.0,7.0,0.7339611196730201
2083,5.0,9.0,8.0,0.7225626172073008
2084,5.0,9.0,9.0,0.858041316299573
2085,5.0,9.0,10.0,0.889689772509723
2086,5.0,9.0,11.0,0.9309702758900851
2087,5.0,9.0,12.0,0.8135158257749232
2088,5.0,10.0,1.0,0.565363162793951
2089,5.0,10.0,2.0,0.7412402138454527
2090,5.0,10.0,3.0,0.726453570992983
2091,5.0,10.0,4.0,0.9480168997649409
2092,5.0,10.0,5.0,0.661911212150084
2093,5.0,10.0,6.0,0.7548069185343705
2094,5.0,10.0,7.0,0.7127068627021356
2095,5.0,10.0,8.0,0.8679790291946838
2096,5.0,10.0,9.0,0.6218306001655042
2097,5.0,10.0,10.0,1.0811995703825446
2098,5.0,10.0,11.0,0.6925246616438123
2099,5.0,10.0,12.0,0.6077045224658111
2100,5.0,11.0,1.0,0.9812070048479208
2101,5.0,11.0,2.0,1.007939842561412
2102,5.0,11.0,3.0,0.7562981951511755
2103,5.0,11.0,4.0,0.963478057237131
2104,5.0,11.0,5.0,1.2382220130941428
2105,5.0,11.0,6.0,0.9539425743721934
2106,5.0,11.0,7.0,0.7756604925602195
2107,5.0,11.0,8.0,0.7041725804875146
2108,5.0,11.0,9.0,0.6254274998629242
2109,5.0,11.0,10.0,0.791458743091525
2110,5.0,11.0,11.0,0.95362979578926
2111,5.0,11.0,12.0,0.9143200681283928
2112,5.0,12.0,1.0,1.2004937469709085
2113,5.0,12.0,2.0,1.0899737069622335
2114,5.0,12.0,3.0,0.7848476441639688
2115,5.0,12.0,4.0,0.7560844815483522
2116,5.0,12.0,5.0,0.6829649729055536
2117,5.0,12.0,6.0,0.7288598344767113
2118,5.0,12.0,7.0,1.2027896535754272
2119,5.0,12.0,8.0,1.0149753380047926
2120,5.0,12.0,9.0,0.7278783026216701
2121,5.0,12.0,10.0,0.7819630780740596
2122,5.0,12.0,11.0,0.6841364295679453
2123,5.0,12.0,12.0,0.9800268028746176
2124,5.0,13.0,1.0,0.7309522115959325
2125,5.0,13.0,2.0,0.7602837065496082
2126,5.0,13.0,3.0,0.8501300224799061
2127,5.0,13.0,4.0,0.8580463673242027
2128,5.0,13.0,5.0,0.8678644082125425
2129,5.0,13.0,6.0,0.6443547644372276
2130,5.0,13.0,7.0,0.7893636034127943
2131,5.0,13.0,8.0,0.9426492557578945
2132,5.0,13.0,9.0,0.8553819847892333
2133,5.0,13.0,10.0,1.0376676721805433
2134,5.0,13.0,11.0,0.8092107461252243
2135,5.0,13.0,12.0,0.6551430945766885
2136,5.0,14.0,1.0,1.0490065661610561
2137,5.0,14.0,2.0,0.9291021329814924
2138,5.0,14.0,3.0,0.7256379429757496
2139,5.0,14.0,4.0,0.9167893417751263
2140,5.0,14.0,5.0,0.7423862787616797
2141,5.0,14.0,6.0,0.9513908740735172
2142,5.0,14.0,7.0,0.7613349677992628
2143,5.0,14.0,8.0,0.6987648396388042
2144,5.0,14.0,9.0,0.8336620102849243
2145,5.0,14.0,10.0,0.9949791260239111
2146,5.0,14.0,11.0,0.8436203271466142
2147,5.0,14.0,12.0,0.8317514520520727
2148,5.0,15.0,1.0,0.7397515478285418
2149,5.0,15.0,2.0,0.801667825686834
2150,5.0,15.0,3.0,0.9033931906589782
2151,5.0,15.0,4.0,0.8111727699658463
2152,5.0,15.0,5.0,0.5453155322696931
2153,5.0,15.0,6.0,0.8411638258843437
2154,5.0,15.0,7.0,0.5787773447373452
2155,5.0,15.0,8.0,0.7350743324200709
2156,5.0,15.0,9.0,0.6057125536553833
2157,5.0,15.0,10.0,1.0040645874526615
2158,5.0,15.0,11.0,0.5912530212696545
2159,5.0,15.0,12.0,0.8558783376932617
2160,5.0,16.0,1.0,0.6638154985859953
2161,5.0,16.0,2.0,0.8834916782713723
2162,5.0,16.0,3.0,0.6342360652701993
2163,5.0,16.0,4.0,0.9390907848605801
2164,5.0,16.0,5.0,1.0614615205947557
2165,5.0,16.0,6.0,0.8371133524542635
2166,5.0,16.0,7.0,0.9116617398024035
2167,5.0,16.0,8.0,0.9610428064105099
2168,5.0,16.0,9.0,0.7575320379201961
2169,5.0,16.0,10.0,1.1400225185311654
2170,5.0,16.0,11.0,0.9501766661454034
2171,5.0,16.0,12.0,0.702384659605149
2172,5.0,17.0,1.0,0.9408768208469489
2173,5.0,17.0,2.0,0.7806987790171614
2174,5.0,17.0,3.0,0.8485063903567772
2175,5.0,17.0,4.0,0.7715033818585654
2176,5.0,17.0,5.0,0.7137762428442274
2177,5.0,17.0,6.0,0.9343094811556552
2178,5.0,17.0,7.0,1.5573929548984418
2179,5.0,17.0,8.0,0.8366182994403046
2180,5.0,17.0,9.0,0.7645537059157974
2181,5.0,17.0,10.0,0.9115398969773121
2182,5.0,17.0,11.0,0.8004175460707612
2183,5.0,17.0,12.0,1.4111769429021908
2184,5.0,18.0,1.0,0.8501618353865906
2185,5.0,18.0,2.0,0.8962907600173157
2186,5.0,18.0,3.0,0.6855515532621614
2187,5.0,18.0,4.0,0.8127996557610698
2188,5.0,18.0,5.0,0.7943207995070883
2189,5.0,18.0,6.0,0.6200922797437252
2190,5.0,18.0,7.0,0.6976705059626566
2191,5.0,18.0,8.0,0.5927818997389218
2192,5.0,18.0,9.0,0.6577307578273818
2193,5.0,18.0,10.0,0.7649367541240998
2194,5.0,18.0,11.0,0.6812245068835313
2195,5.0,18.0,12.0,0.7305814182622503
2196,5.0,19.0,1.0,0.7524086205992971
2197,5.0,19.0,2.0,1.083519280971173
2198,5.0,19.0,3.0,0.8149225730410619
2199,5.0,19.0,4.0,0.7737530217590589
2200,5.0,19.0,5.0,0.7860772522723133
2201,5.0,19.0,6.0,0.7386143947087703
2202,5.0,19.0,7.0,0.8203416001474799
2203,5.0,19.0,8.0,0.8000399449241353
2204,5.0,19.0,9.0,0.6694946329213634
2205,5.0,19.0,10.0,1.2154527402691058
2206,5.0,19.0,11.0,0.8472250654957286
2207,5.0,19.0,12.0,0.6616789030060946
2208,5.0,20.0,1.0,1.0864061412161825
2209,5.0,20.0,2.0,0.8037603786100712
2210,5.0,20.0,3.0,1.3626348555292311
2211,5.0,20.0,4.0,1.2960222934911083
2212,5.0,20.0,5.0,0.7382454934701788
2213,5.0,20.0,6.0,0.9563407544704186
2214,5.0,20.0,7.0,1.351030040049343
2215,5.0,20.0,8.0,0.6856711138897299
2216,5.0,20.0,9.0,0.7436036957743851
2217,5.0,20.0,10.0,0.8699190470165284
2218,5.0,20.0,11.0,0.8521474029695962
2219,5.0,20.0,12.0,0.89514355130565
2220,5.0,21.0,1.0,1.1753074392511615
2221,5.0,21.0,2.0,0.843855745092238
2222,5.0,21.0,3.0,0.7196228678472363
2223,5.0,21.0,4.0,0.8390937965226359
2224,5.0,21.0,5.0,0.8343802684486226
2225,5.0,21.0,6.0,0.8360092291363386
2226,5.0,21.0,7.0,0.9196964583012317
2227,5.0,21.0,8.0,0.8392107850932413
2228,5.0,21.0,9.0,0.6314980693435254
2229,5.0,21.0,10.0,0.7530574503331938
2230,5.0,21.0,11.0,0.9623638432834066
2231,5.0,21.0,12.0,0.889724320063688
2232,5.0,22.0,1.0,0.860510185399202
2233,5.0,22.0,2.0,1.030854939612187
2234,5.0,22.0,3.0,0.7425462763983561
2235,5.0,22.0,4.0,0.7977381462450822
2236,5.0,22.0,5.0,0.7445819359560418
2237,5.0,22.0,6.0,0.5952759372683855
2238,5.0,22.0,7.0,0.9666052152548088
2239,5.0,22.0,8.0,0.8286243663427907
2240,5.0,22.0,9.0,0.6596278688318192
2241,5.0,22.0,10.0,0.9241216717987449
2242,5.0,22.0,11.0,0.8712930275908545
2243,5.0,22.0,12.0,1.02797243020644
2244,5.0,23.0,1.0,0.6414761810680696
2245,5.0,23.0,2.0,0.7615826088877599
2246,5.0,23.0,3.0,1.0784359303965574
2247,5.0,23.0,4.0,0.7667460585441064
2248,5.0,23.0,5.0,0.6831395339357798
2249,5.0,23.0,6.0,0.8171171178081237
2250,5.0,23.0,7.0,0.7960857423220896
2251,5.0,23.0,8.0,0.9000922361025683
2252,5.0,23.0,9.0,0.7158080044097871
2253,5.0,23.0,10.0,1.1107680686104717
2254,5.0,23.0,11.0,0.7601238401825247
2255,5.0,23.0,12.0,0.6813504074931145
2256,5.0,24.0,1.0,0.7182771734621197
2257,5.0,24.0,2.0,0.769544015124032
2258,5.0,24.0,3.0,0.807231346265037
2259,5.0,24.0,4.0,0.9215175391895314
2260,5.0,24.0,5.0,0.7319696114175903
2261,5.0,24.0,6.0,0.6062935218398078
2262,5.0,24.0,7.0,0.8080893599485324
2263,5.0,24.0,8.0,0.6720953429115232
2264,5.0,24.0,9.0,0.6381075571434868
2265,5.0,24.0,10.0,1.0889758421186235
2266,5.0,24.0,11.0,0.5687979498926298
2267,5.0,24.0,12.0,0.6974153969925939
2268,5.0,25.0,1.0,1.2565363857735468
2269,5.0,25.0,2.0,1.094709869524633
2270,5.0,25.0,3.0,0.7406731556721106
2271,5.0,25.0,4.0,0.7274717015996929
2272,5.0,25.0,5.0,0.6857697328985108
2273,5.0,25.0,6.0,0.6664789371249469
2274,5.0,25.0,7.0,0.9794406264196763
2275,5.0,25.0,8.0,0.8602405643882204
2276,5.0,25.0,9.0,0.9927683346328889
2277,5.0,25.0,10.0,0.9529747527119831
2278,5.0,25.0,11.0,0.708605502263732
2279,5.0,25.0,12.0,1.0718630308955954
2280,5.0,26.0,1.0,0.9508149126463269
2281,5.0,26.0,2.0,0.750304702260961
2282,5.0,26.0,3.0,0.8228605524563651
2283,5.0,26.0,4.0,0.8892061273273769
2284,5.0,26.0,5.0,0.9372981063097611
2285,5.0,26.0,6.0,0.6589274195245632
2286,5.0,26.0,7.0,1.1217154340096536
2287,5.0,26.0,8.0,0.6722077023573568
2288,5.0,26.0,9.0,1.0854988086650865
2289,5.0,26.0,10.0,1.056314689999205
2290,5.0,26.0,11.0,0.8171454173643535
2291,5.0,26.0,12.0,0.9543964926628137
2292,5.0,27.0,1.0,0.8850481652784584
2293,5.0,27.0,2.0,0.8942314794258737
2294,5.0,27.0,3.0,1.1155921069089874
2295,5.0,27.0,4.0,1.3472181325981383
2296,5.0,27.0,5.0,0.9588041096733424
2297,5.0,27.0,6.0,0.8835306093886691
2298,5.0,27.0,7.0,1.007896924872888
2299,5.0,27.0,8.0,1.072344948647273
2300,5.0,27.0,9.0,0.7412911390364704
2301,5.0,27.0,10.0,0.8864573990816831
2302,5.0,27.0,11.0,0.7828261366010705
2303,5.0,27.0,12.0,0.966254873945152
2304,5.0,28.0,1.0,1.2865130405910463
2305,5.0,28.0,2.0,0.7341105593801777
2306,5.0,28.0,3.0,1.0292219485843412
2307,5.0,28.0,4.0,1.0975966749115362
2308,5.0,28.0,5.0,0.7154998469021614
2309,5.0,28.0,6.0,0.8647683980613803
2310,5.0,28.0,7.0,1.0146122789800762
2311,5.0,28.0,8.0,0.8968564990377192
2312,5.0,28.0,9.0,0.7317296067252538
2313,5.0,28.0,10.0,1.0428093602693054
2314,5.0,28.0,11.0,0.8679404192643865
2315,5.0,28.0,12.0,0.8400888792657424
2316,5.0,29.0,1.0,0.9616973601351159
2317,5.0,29.0,2.0,1.038735609475615
2318,5.0,29.0,3.0,0.7360920427224992
2319,5.0,29.0,4.0,0.6522101641545192
2320,5.0,29.0,5.0,0.7685741394011358
2321,5.0,29.0,6.0,0.6933538371732172
2322,5.0,29.0,7.0,0.8029866253518619
2323,5.0,29.0,8.0,0.8036969589491698
2324,5.0,29.0,9.0,0.7229026153014341
2325,5.0,29.0,10.0,0.9632615317637123
2326,5.0,29.0,11.0,0.8414820610341666
2327,5.0,29.0,12.0,0.7883489966544627
2328,5.0,30.0,1.0,0.6523631995601732
2329,5.0,30.0,2.0,0.690836550550351
2330,5.0,30.0,3.0,0.8294679730461886
2331,5.0,30.0,4.0,0.7356367624789555
2332,5.0,30.0,5.0,0.894771903440727
2333,5.0,30.0,6.0,0.6276668125568339
2334,5.0,30.0,7.0,0.6062383491407305
2335,5.0,30.0,8.0,0.7486430664297761
2336,5.0,30.0,9.0,0.6348600902723144
2337,5.0,30.0,10.0,0.7721087524672525
2338,5.0,30.0,11.0,0.6420920869015592
2339,5.0,30.0,12.0,0.7652335433521897
2340,5.0,31.0,1.0,0.861047490499254
2341,5.0,31.0,2.0,1.179496038838518
2342,5.0,31.0,3.0,0.9022036026969857
2343,5.0,31.0,4.0,0.9035663888006407
2344,5.0,31.0,5.0,1.1798647908156947
2345,5.0,31.0,6.0,0.9241127780408236
2346,5.0,31.0,7.0,0.893895619002952
2347,5.0,31.0,8.0,1.3828638819079029
2348,5.0,31.0,9.0,0.6998986500448484
2349,5.0,31.0,10.0,0.895515486185748
2350,5.0,31.0,11.0,1.196058910788323
2351,5.0,31.0,12.0,1.6155507241641163
2352,5.0,32.0,1.0,0.8469735428474469
2353,5.0,32.0,2.0,0.7631596914928968
2354,5.0,32.0,3.0,0.9033140844512125
2355,5.0,32.0,4.0,0.8799992734426105
2356,5.0,32.0,5.0,0.6742545566510805
2357,5.0,32.0,6.0,0.806549561418371
2358,5.0,32.0,7.0,0.869396377924091
2359,5.0,32.0,8.0,0.8773986276085727
2360,5.0,32.0,9.0,0.9144358740853329
2361,5.0,32.0,10.0,0.9934382251223915
2362,5.0,32.0,11.0,0.6233999382768497
2363,5.0,32.0,12.0,0.9786961521403187
2364,5.0,33.0,1.0,1.4523103800757753
2365,5.0,33.0,2.0,0.6996333902305284
2366,5.0,33.0,3.0,0.9952762843148485
2367,5.0,33.0,4.0,0.7657574605824712
2368,5.0,33.0,5.0,0.908920232691977
2369,5.0,33.0,6.0,0.7779129757901466
2370,5.0,33.0,7.0,0.8442690515848402
2371,5.0,33.0,8.0,0.8585903243542853
2372,5.0,33.0,9.0,0.6998670441214716
2373,5.0,33.0,10.0,0.9693121632830559
2374,5.0,33.0,11.0,1.2399643469692716
2375,5.0,33.0,12.0,0.9630847836271862
2376,5.0,34.0,1.0,0.6965191424102126
2377,5.0,34.0,2.0,0.7149173884249207
2378,5.0,34.0,3.0,0.7720322287667873
2379,5.0,34.0,4.0,0.9863082375528138
2380,5.0,34.0,5.0,0.9750515787058854
2381,5.0,34.0,6.0,0.711764708134601
2382,5.0,34.0,7.0,0.6699955813417925
2383,5.0,34.0,8.0,0.8518864326190344
2384,5.0,34.0,9.0,1.0700863625887365
2385,5.0,34.0,10.0,1.0033266725515328
2386,5.0,34.0,11.0,0.7987798020255324
2387,5.0,34.0,12.0,0.8045434851609615
2388,5.0,35.0,1.0,0.7254562079691308
2389,5.0,35.0,2.0,0.7281742804255765
2390,5.0,35.0,3.0,0.7543325269979563
2391,5.0,35.0,4.0,0.7684779733268361
2392,5.0,35.0,5.0,0.6763231329460504
2393,5.0,35.0,6.0,0.7118920178101462
2394,5.0,35.0,7.0,0.7532695163590312
2395,5.0,35.0,8.0,0.8501400981774129
2396,5.0,35.0,9.0,0.8781008491838047
2397,5.0,35.0,10.0,0.9037543493454706
2398,5.0,35.0,11.0,0.7201114329576953
2399,5.0,35.0,12.0,0.7245917662454504
2400,5.0,36.0,1.0,0.7271509995981138
2401,5.0,36.0,2.0,0.8297502905413652
2402,5.0,36.0,3.0,0.7992177498922693
2403,5.0,36.0,4.0,0.8764261783690999
2404,5.0,36.0,5.0,0.6640875721286916
2405,5.0,36.0,6.0,0.7178521880951709
2406,5.0,36.0,7.0,0.7850113473856704
2407,5.0,36.0,8.0,0.8704669278543554
2408,5.0,36.0,9.0,0.8577084343992889
2409,5.0,36.0,10.0,0.8519478058991776
2410,5.0,36.0,11.0,0.8392399481490966
2411,5.0,36.0,12.0,0.7772971220446967
2412,6.0,7.0,1.0,0.9076314974112493
2413,6.0,7.0,2.0,0.6307473480211433
2414,6.0,7.0,3.0,0.8918797312041404
2415,6.0,7.0,4.0,0.7978129673467531
2416,6.0,7.0,5.0,1.2160804969752816
2417,6.0,7.0,6.0,0.7471843183775101
2418,6.0,7.0,7.0,0.841067876804329
2419,6.0,7.0,8.0,1.2810230816424777
2420,6.0,7.0,9.0,0.7903637260090924
2421,6.0,7.0,10.0,0.7507361814572142
2422,6.0,7.0,11.0,0.6967672749897165
2423,6.0,7.0,12.0,0.7825283418456361
2424,6.0,8.0,1.0,0.8844629978574422
2425,6.0,8.0,2.0,0.7680926002720028
2426,6.0,8.0,3.0,0.8922991978245488
2427,6.0,8.0,4.0,1.2784276431829777
2428,6.0,8.0,5.0,1.1456877394873093
2429,6.0,8.0,6.0,1.1018932848064371
2430,6.0,8.0,7.0,0.8664600084188118
2431,6.0,8.0,8.0,0.8258719454280192
2432,6.0,8.0,9.0,1.0147554194821915
2433,6.0,8.0,10.0,0.8003970786557489
2434,6.0,8.0,11.0,1.0523559247475982
2435,6.0,8.0,12.0,1.0780600415457995
2436,6.0,9.0,1.0,0.7808608527066863
2437,6.0,9.0,2.0,0.664744612606837
2438,6.0,9.0,3.0,0.6147910029155914
2439,6.0,9.0,4.0,0.7072509311735531
2440,6.0,9.0,5.0,1.3453217041038774
2441,6.0,9.0,6.0,0.9071305077456345
2442,6.0,9.0,7.0,0.6818299025883456
2443,6.0,9.0,8.0,1.1159464577631308
2444,6.0,9.0,9.0,0.873713036105067
2445,6.0,9.0,10.0,0.7799909738880005
2446,6.0,9.0,11.0,1.1094338138262678
2447,6.0,9.0,12.0,0.936169912624849
2448,6.0,10.0,1.0,0.5870031671659872
2449,6.0,10.0,2.0,0.8236592745722322
2450,6.0,10.0,3.0,0.8677257254635213
2451,6.0,10.0,4.0,0.8958402311767624
2452,6.0,10.0,5.0,1.509313334799253
2453,6.0,10.0,6.0,0.8052157809424271
2454,6.0,10.0,7.0,0.8312735442909647
2455,6.0,10.0,8.0,1.2394843232652069
2456,6.0,10.0,9.0,0.7035912792188354
2457,6.0,10.0,10.0,0.9671765946177123
2458,6.0,10.0,11.0,0.7410002326971682
2459,6.0,10.0,12.0,0.7747114734267432
2460,6.0,11.0,1.0,0.8663561876341971
2461,6.0,11.0,2.0,0.7459404575108709
2462,6.0,11.0,3.0,0.7800940921790004
2463,6.0,11.0,4.0,0.9250628736630333
2464,6.0,11.0,5.0,1.0335596382688148
2465,6.0,11.0,6.0,1.0516439719390394
2466,6.0,11.0,7.0,0.5737583954259483
2467,6.0,11.0,8.0,1.0844577701469997
2468,6.0,11.0,9.0,0.720288696595815
2469,6.0,11.0,10.0,0.7788393754662615
2470,6.0,11.0,11.0,0.9536034423080573
2471,6.0,11.0,12.0,0.9724639353188174
2472,6.0,12.0,1.0,1.015683133419933
2473,6.0,12.0,2.0,0.9654954621149786
2474,6.0,12.0,3.0,0.851979031199771
2475,6.0,12.0,4.0,0.7713085456622952
2476,6.0,12.0,5.0,1.2971360396174736
2477,6.0,12.0,6.0,0.7964064803554454
2478,6.0,12.0,7.0,1.0443815102945635
2479,6.0,12.0,8.0,1.3144370375663683
2480,6.0,12.0,9.0,0.9055235731629065
2481,6.0,12.0,10.0,0.8167666576508628
2482,6.0,12.0,11.0,0.845573284072298
2483,6.0,12.0,12.0,1.0388609339438533
2484,6.0,13.0,1.0,0.8674545364972794
2485,6.0,13.0,2.0,0.8312924378951954
2486,6.0,13.0,3.0,0.9634432931475806
2487,6.0,13.0,4.0,0.8594457140229093
2488,6.0,13.0,5.0,1.6176337146039004
2489,6.0,13.0,6.0,0.7405844744321406
2490,6.0,13.0,7.0,0.9402862574442953
2491,6.0,13.0,8.0,1.2640008609027145
2492,6.0,13.0,9.0,0.7752163955222322
2493,6.0,13.0,10.0,1.0128646231975351
2494,6.0,13.0,11.0,1.055813242856485
2495,6.0,13.0,12.0,0.7294125810235189
2496,6.0,14.0,1.0,0.9109152350481101
2497,6.0,14.0,2.0,0.7749765386769429
2498,6.0,14.0,3.0,0.7376106579455554
2499,6.0,14.0,4.0,0.827937344809202
2500,6.0,14.0,5.0,1.206178921230246
2501,6.0,14.0,6.0,1.0612846789526418
2502,6.0,14.0,7.0,0.64549666505011
2503,6.0,14.0,8.0,1.0652399056330533
2504,6.0,14.0,9.0,0.9558547763873751
2505,6.0,14.0,10.0,0.8819082313131121
2506,6.0,14.0,11.0,0.8323847792489457
2507,6.0,14.0,12.0,0.990407763704169
2508,6.0,15.0,1.0,0.6863814473378834
2509,6.0,15.0,2.0,0.7995272456508192
2510,6.0,15.0,3.0,0.9348110161714972
2511,6.0,15.0,4.0,0.7308534159904939
2512,6.0,15.0,5.0,1.2689666207209076
2513,6.0,15.0,6.0,0.8777142400046323
2514,6.0,15.0,7.0,0.6874338618498896
2515,6.0,15.0,8.0,0.9347508642790621
2516,6.0,15.0,9.0,0.6505340787696732
2517,6.0,15.0,10.0,0.9771294354306466
2518,6.0,15.0,11.0,0.7314987669982138
2519,6.0,15.0,12.0,0.9641521992236253
2520,6.0,16.0,1.0,0.7606889375934337
2521,6.0,16.0,2.0,0.7844283551192689
2522,6.0,16.0,3.0,0.8016168618298486
2523,6.0,16.0,4.0,0.9700242260066052
2524,6.0,16.0,5.0,1.7856221214175143
2525,6.0,16.0,6.0,0.9807509180877286
2526,6.0,16.0,7.0,0.991132726451787
2527,6.0,16.0,8.0,1.3183926351597284
2528,6.0,16.0,9.0,0.9083917751411583
2529,6.0,16.0,10.0,1.0877080945283704
2530,6.0,16.0,11.0,1.151052971488084
2531,6.0,16.0,12.0,0.8791987194512328
2532,6.0,17.0,1.0,0.8847249323814038
2533,6.0,17.0,2.0,0.6710774753832411
2534,6.0,17.0,3.0,0.8263135028205475
2535,6.0,17.0,4.0,0.7159743944514457
2536,6.0,17.0,5.0,1.476273046950176
2537,6.0,17.0,6.0,1.0339227351234965
2538,6.0,17.0,7.0,1.2459545957919869
2539,6.0,17.0,8.0,1.1197467429495112
2540,6.0,17.0,9.0,0.883967022946648
2541,6.0,17.0,10.0,0.7678337846404603
2542,6.0,17.0,11.0,0.8513461176929923
2543,6.0,17.0,12.0,1.3666365017638729
2544,6.0,18.0,1.0,0.8422095181046695
2545,6.0,18.0,2.0,0.9417113788902131
2546,6.0,18.0,3.0,0.7940645844770318
2547,6.0,18.0,4.0,0.8145557321525535
2548,6.0,18.0,5.0,1.1357729283390436
2549,6.0,18.0,6.0,0.6551184547900357
2550,6.0,18.0,7.0,0.5792204733225623
2551,6.0,18.0,8.0,0.9063755721782142
2552,6.0,18.0,9.0,0.6396167756119954
2553,6.0,18.0,10.0,0.8429515635198925
2554,6.0,18.0,11.0,0.8678771254661705
2555,6.0,18.0,12.0,0.8322459326392572
2556,6.0,19.0,1.0,0.762781767616725
2557,6.0,19.0,2.0,0.9869325960302159
2558,6.0,19.0,3.0,0.9455020506405737
2559,6.0,19.0,4.0,0.7575609942605794
2560,6.0,19.0,5.0,1.470900208632943
2561,6.0,19.0,6.0,0.8680887724391388
2562,6.0,19.0,7.0,0.681195112340346
2563,6.0,19.0,8.0,1.0995183055241222
2564,6.0,19.0,9.0,0.7815890234208676
2565,6.0,19.0,10.0,0.983221319074271
2566,6.0,19.0,11.0,0.8522258925367442
2567,6.0,19.0,12.0,0.9126246312727001
2568,6.0,20.0,1.0,0.9725578545238007
2569,6.0,20.0,2.0,0.7223625265116029
2570,6.0,20.0,3.0,1.4765738114173679
2571,6.0,20.0,4.0,1.269770510554679
2572,6.0,20.0,5.0,1.019153591609657
2573,6.0,20.0,6.0,0.9418095480975587
2574,6.0,20.0,7.0,1.1565088729266058
2575,6.0,20.0,8.0,0.8384004710474622
2576,6.0,20.0,9.0,0.8305059502769473
2577,6.0,20.0,10.0,0.8042462216456305
2578,6.0,20.0,11.0,0.9467225667836406
2579,6.0,20.0,12.0,0.9370649274656754
2580,6.0,21.0,1.0,0.9882910334872521
2581,6.0,21.0,2.0,0.7496017246742827
2582,6.0,21.0,3.0,0.8186333121779404
2583,6.0,21.0,4.0,0.8889603830706151
2584,6.0,21.0,5.0,1.0160328962263927
2585,6.0,21.0,6.0,0.9536445803366382
2586,6.0,21.0,7.0,0.7009224602089119
2587,6.0,21.0,8.0,1.170233574822933
2588,6.0,21.0,9.0,0.7418716575459006
2589,6.0,21.0,10.0,0.6066028276590317
2590,6.0,21.0,11.0,1.0818086452690652
2591,6.0,21.0,12.0,1.0169176297531737
2592,6.0,22.0,1.0,0.8765057609931098
2593,6.0,22.0,2.0,0.8449839792221653
2594,6.0,22.0,3.0,0.7488651630715434
2595,6.0,22.0,4.0,0.6760092579813003
2596,6.0,22.0,5.0,1.4176463799243628
2597,6.0,22.0,6.0,0.7734275991424979
2598,6.0,22.0,7.0,0.682880721216944
2599,6.0,22.0,8.0,1.127140851340001
2600,6.0,22.0,9.0,0.5633934000697701
2601,6.0,22.0,10.0,0.8390293858588552
2602,6.0,22.0,11.0,0.9570038493102827
2603,6.0,22.0,12.0,1.0420336764771723
2604,6.0,23.0,1.0,0.8262193714793974
2605,6.0,23.0,2.0,0.6939553354462122
2606,6.0,23.0,3.0,1.1891622291767856
2607,6.0,23.0,4.0,0.7618273613904286
2608,6.0,23.0,5.0,1.3363423623272381
2609,6.0,23.0,6.0,0.9615987118401272
2610,6.0,23.0,7.0,0.8642984642482471
2611,6.0,23.0,8.0,1.3434646606118597
2612,6.0,23.0,9.0,0.7773850054083014
2613,6.0,23.0,10.0,1.0644438078058478
2614,6.0,23.0,11.0,0.950530287468765
2615,6.0,23.0,12.0,0.9375615711758853
2616,6.0,24.0,1.0,0.7740953803436575
2617,6.0,24.0,2.0,0.6965557899559799
2618,6.0,24.0,3.0,0.8353976652572036
2619,6.0,24.0,4.0,0.916127012652039
2620,6.0,24.0,5.0,1.3729158584784351
2621,6.0,24.0,6.0,0.7768927692489606
2622,6.0,24.0,7.0,0.7659541806084815
2623,6.0,24.0,8.0,1.1337470551348572
2624,6.0,24.0,9.0,0.7968545143490214
2625,6.0,24.0,10.0,1.1383144272077226
2626,6.0,24.0,11.0,0.7017866810988601
2627,6.0,24.0,12.0,0.9364799131756282
2628,6.0,25.0,1.0,1.082643288980817
